r0,r1,n0,n1,m0,s0,m1,s1,lat_mean,lat_med,lat_std,lat_p10,lat_p90,lat_slow,lat_p75,lat_p25,lat_iqr,lat_fast,lat_neg,lat_skew,lat_kurt,lat_dur_corr,cvlat,cv0,bargein,bargein_rate,silence,silence_true,overlap_time,duration_s,caller_level_db,mf_mu_0,mf_mu_1,mf_mu_2,mf_mu_3,mf_mu_4,mf_mu_5,mf_mu_6,mf_mu_7,mf_mu_8,mf_mu_9,mf_mu_10,mf_mu_11,mf_mu_12,mf_sd_0,mf_sd_1,mf_sd_2,mf_sd_3,mf_sd_4,mf_sd_5,mf_sd_6,mf_sd_7,mf_sd_8,mf_sd_9,mf_sd_10,mf_sd_11,mf_sd_12,anon_id,label,split
0.2604351991241279,0.6258382373066922,27.0,17.0,1.4096296296296313,1.7121731512504277,5.38,3.7002639015584404,-1.104705882352942,-0.4200000000000017,2.427756450734513,-3.615999999999994,1.0840000000000023,0.0,0.6799999999999784,-2.440000000000026,3.1200000000000045,0.6470588235294118,0.5882352941176471,-1.446093853339246,1.9841950219269266,-0.2522159117150617,2.197649607301738,1.2146262493685387,10.0,0.37037037037037035,16.619999999999948,26.83999999999996,10.220000000000013,146.14,-1.0454779796103157,-233.69970703125,60.88603591918945,-21.810205459594727,15.448235511779785,-37.779422760009766,-16.017236709594727,-20.290342330932617,-10.597541809082031,-9.600556373596191,-2.8373067378997803,-9.402176856994629,-7.228349208831787,-11.263420104980469,135.91209411621094,38.323402404785156,53.382999420166016,26.13794708251953,30.776809692382812,16.280054092407227,14.4651460647583,15.088068962097168,13.876961708068848,14.807079315185547,11.526290893554688,9.908801078796387,8.6586275100708,call_0615c3630150,human,train
0.18962815215842702,0.565322695540675,12.0,16.0,2.218333333333332,2.008904483100733,4.959999999999997,3.011610864637065,1.6100000000000052,2.130000000000006,1.9016045856065855,-1.1599999999999966,3.359999999999999,0.7,2.9150000000000045,-0.3049999999999873,3.2199999999999918,0.3,0.3,-0.5025430528283225,-1.225191251565907,0.47252423277806666,1.181120859891589,0.9055918026424383,3.0,0.25,34.40000000000006,36.34000000000006,1.9399999999999977,140.38,-0.453790909505865,-52.089759826660156,79.45055389404297,-15.636749267578125,19.605154037475586,-44.0787353515625,0.32391247153282166,-34.007442474365234,1.8903656005859375,-12.388670921325684,4.462420463562012,-2.81756591796875,-5.992044448852539,-7.2596821784973145,73.52821350097656,24.022432327270508,29.52237319946289,25.082515716552734,23.108409881591797,15.426000595092773,15.914756774902344,14.035933494567871,10.311596870422363,11.093502044677734,9.654852867126465,8.815454483032227,8.741427421569824,call_064d8dd77899,synthetic,train
0.39008264462809955,0.45289256198347083,14.0,17.0,3.7085714285714317,5.528279062036854,3.5458823529411743,2.585186439569812,-0.6454545454545454,-1.2199999999999953,2.2290004430700803,-1.519999999999996,1.6800000000000068,0.09090909090909091,1.480000000000003,-1.3800000000000239,2.860000000000027,0.6363636363636364,0.6363636363636364,-0.9539424379809707,0.8187142702344232,-0.13513405376091714,3.453380962786436,1.4906761719500468,7.0,0.5,20.899999999999977,26.62000000000002,5.7200000000000415,133.1,-2.729418803901351,-148.20980834960938,69.77478790283203,-25.849916458129883,15.24427318572998,-43.19913864135742,-11.362658500671387,-34.59283447265625,-8.112038612365723,-22.49712562561035,-7.8738694190979,-11.34312915802002,-9.436814308166504,-11.50599193572998,87.92974090576172,29.48525619506836,36.708980560302734,23.001930236816406,24.848756790161133,14.330534934997559,16.80538558959961,15.574376106262207,11.052591323852539,9.967171669006348,10.547969818115234,9.427946090698242,7.967546463012695,call_06b5a78ea12e,synthetic,train
0.2363951473136911,0.48180242634315384,13.0,12.0,2.098461538461535,1.772029892758132,4.63333333333333,3.000981320983004,2.1875000000000053,1.9000000000000057,0.5867654983040476,1.7760000000000058,3.1400000000000037,0.375,2.2850000000000037,1.875000000000008,0.4099999999999957,0.0,0.0,1.0359483515311516,-0.6482505143700306,0.20239023258148336,0.26823565624494194,0.8444423971729473,0.0,0.0,32.520000000000095,32.520000000000095,0.0,115.4,-0.17240634564319107,-138.3217010498047,60.75189208984375,-19.168197631835938,1.861510992050171,-59.16720199584961,-15.279291152954102,-30.330087661743164,3.307077407836914,-20.834922790527344,-3.5308728218078613,-19.609210968017578,-10.709434509277344,-13.062276840209961,81.26899719238281,22.087371826171875,35.26070022583008,17.650224685668945,28.542877197265625,16.32213592529297,16.66779136657715,11.641804695129395,12.581954956054688,11.522050857543945,9.531954765319824,8.354575157165527,8.160921096801758,call_0847d7417bb1,synthetic,val
0.2331552389433058,0.6810626298604922,28.0,22.0,1.1221428571428531,1.2772776774476735,4.171818181818178,4.324087540493516,-1.2453333333333296,-0.9799999999999969,1.8104064614211797,-3.6399999999999952,0.8840000000000059,0.0,-0.029999999999997584,-2.4999999999999964,2.469999999999999,0.8,0.7333333333333333,-0.35667333013149155,-0.7805534651687034,-0.36394870983176014,1.4537525106804865,1.1382487249097397,11.0,0.39285714285714285,11.560000000000187,23.74000000000008,12.179999999999907,134.76,-1.6804367023188145,-224.31346130371094,61.724342346191406,-23.13249969482422,8.230724334716797,-33.77750015258789,-13.796031951904297,-20.748666763305664,-10.44433879852295,-8.754295349121094,-2.1635780334472656,-11.67332649230957,-5.500584602355957,-11.152915000915527,129.2211456298828,40.565452575683594,55.81415557861328,31.54532241821289,30.030838012695312,18.423187255859375,18.434768676757812,15.285195350646973,13.645705223083496,13.3056058883667,11.267148971557617,10.26583194732666,9.26673412322998,call_092aef8d1243,human,train
0.24097363083164314,0.4674780256930357,9.0,18.0,3.9600000000000026,1.97697861507009,3.8411111111111103,2.8756794151583476,3.38222222222222,3.1799999999999926,0.7223692158104533,2.476000000000005,4.279999999999999,1.0,4.21999999999997,3.0,1.2199999999999704,0.0,0.0,0.29777511163146764,-1.3304847625645928,0.5247134766718493,0.2135782831922431,0.4992370238815282,0.0,0.0,43.120000000000005,44.01999999999998,0.8999999999999773,147.9,-0.17240634564319107,-60.415592193603516,37.76957321166992,-18.589271545410156,-4.230360984802246,-54.306617736816406,-5.321836471557617,-40.59922790527344,4.633358478546143,-31.029024124145508,1.0636725425720215,-19.97513771057129,-5.7587127685546875,-13.87863540649414,99.41950225830078,33.36967468261719,37.20083999633789,20.324058532714844,27.427064895629883,15.399890899658203,18.074508666992188,11.974273681640625,14.133596420288086,10.07258129119873,8.87055778503418,9.807971000671387,9.813070297241211,call_098d8081babe,synthetic,train
0.28481262327416146,0.42781065088757364,13.0,15.0,2.2215384615384597,2.153872527311057,2.8919999999999977,1.8595741447976732,1.862500000000002,2.190000000000005,1.159156482102396,1.0859999999999994,2.5040000000000044,0.875,2.345000000000004,2.0699999999999985,0.2750000000000057,0.125,0.125,-2.071098613658391,2.70027059884693,-0.13834847351901944,0.6223658960966598,0.96954095714819,1.0,0.07692307692307693,29.14000000000007,30.10000000000005,0.9599999999999795,101.4,-0.17240634564319107,-148.16383361816406,101.92095947265625,29.508026123046875,34.81694030761719,-20.91889190673828,-3.733248710632324,-24.380104064941406,-9.249226570129395,-7.297948837280273,-2.42989444732666,-4.298050880432129,-2.7163519859313965,-10.580793380737305,96.87750244140625,28.624988555908203,25.645633697509766,24.644372940063477,16.50638771057129,15.49559211730957,15.126532554626465,13.783365249633789,12.918034553527832,9.366490364074707,10.136515617370605,8.121631622314453,7.950489044189453,call_099dffdf8486,synthetic,train
0.16340092008860088,0.6317941727721924,8.0,19.0,2.3974999999999964,1.4149712894613795,3.903157894736839,2.673316593044713,0.9628571428571485,1.220000000000013,0.8490955572290567,0.21200000000000352,1.4880000000000047,0.0,1.300000000000006,1.1200000000000045,0.1800000000000015,0.14285714285714285,0.14285714285714285,-1.797471620071909,1.7112308885738594,0.2781243225756841,0.8818499843368565,0.5901861476000815,1.0,0.125,24.040000000000077,24.300000000000082,0.2600000000000051,117.38,-0.453790909505865,-139.3184051513672,61.60505294799805,17.497642517089844,15.591773986816406,-19.397594451904297,-18.570850372314453,-25.34450912475586,-4.471039295196533,-14.041939735412598,1.9297821521759033,-0.9041537642478943,-2.8661091327667236,-2.483551263809204,87.14885711669922,35.58591079711914,32.20533752441406,27.572534561157227,22.110931396484375,14.217658996582031,15.954460144042969,12.070290565490723,11.947999954223633,8.754753112792969,7.874419689178467,6.902156352996826,7.583985328674316,call_0a9c546208d1,human,train
0.20059134765017078,0.5577342047930279,13.0,20.0,1.9830769230769194,1.6987388290927639,3.5839999999999974,2.8663188936334367,0.8240000000000014,1.3000000000000007,1.1577840904071868,-1.4139999999999924,1.627999999999998,0.0,1.4500000000000004,1.2050000000000018,0.24499999999999855,0.2,0.2,-1.4348023835389068,0.1778645225214066,0.3346159997125738,1.4050777779151784,0.8566177178847921,2.0,0.15384615384615385,31.060000000000116,33.58000000000011,2.519999999999996,128.52,-3.506464564079912,-173.2417449951172,68.1784439086914,-0.11270785331726074,10.871811866760254,-28.153411865234375,-21.14130401611328,-23.10480499267578,-17.69222068786621,-8.817493438720703,-3.7340087890625,-6.814520835876465,-2.8075084686279297,-12.840266227722168,92.60991668701172,34.41120910644531,36.83182907104492,24.572542190551758,18.96734619140625,14.471973419189453,12.895552635192871,11.810547828674316,10.45596981048584,9.799025535583496,9.48434829711914,7.793206691741943,8.608617782592773,call_0ab7d2a0c0f5,human,train
0.32314465408805043,0.43044025157232757,21.0,19.0,2.4466666666666677,1.4104282812351483,3.602105263157899,2.7732928916008697,2.946666666666667,2.460000000000008,0.9009131170342866,2.1160000000000094,4.0280000000000005,0.8888888888888888,3.839999999999975,2.260000000000005,1.5799999999999699,0.0,0.0,0.5994850700300179,-1.1198613157700248,-0.2558808160749526,0.3057397454961131,0.5764693245198957,0.0,0.0,39.17999999999989,41.459999999999894,2.280000000000001,159.0,-2.365499148623004,-151.43836975097656,67.5508041381836,-16.56256866455078,-4.275859832763672,-53.24991226196289,-13.328032493591309,-37.28925704956055,-0.38617947697639465,-23.825780868530273,-1.5066851377487183,-16.279590606689453,-14.881278991699219,-14.087718963623047,70.39990234375,25.4296817779541,38.03694152832031,17.78456687927246,24.974245071411133,12.107919692993164,15.96713924407959,9.784260749816895,11.472150802612305,8.485077857971191,7.8004350662231445,7.108128070831299,6.9211344718933105,call_0cf2f4a71328,synthetic,val
0.3343842552784955,0.4740613356262551,34.0,25.0,2.058823529411772,2.546337351969412,3.9696000000000096,4.920452401964679,1.299999999999989,1.699999999999985,1.038781337273005,-0.17800000000002844,2.104000000000004,0.16666666666666666,1.9150000000000045,1.2949999999999982,0.6200000000000063,0.16666666666666666,0.16666666666666666,-1.541081219923269,1.1602432209928741,0.30432530584053746,0.799062566518424,1.2367924274986966,2.0,0.058823529411764705,40.09999999999951,43.77999999999963,3.680000000000092,209.34,-0.17240634564319107,-251.72837829589844,99.13884735107422,8.301328659057617,3.63272762298584,-32.06741714477539,-5.9641313552856445,-23.228925704956055,-4.351255416870117,-22.584680557250977,-2.8140642642974854,-15.25023365020752,-4.609954357147217,-12.123403549194336,86.53596496582031,28.5606746673584,36.04160690307617,19.375242233276367,21.519176483154297,15.942042350769043,16.7150936126709,12.504620552062988,11.797649383544922,11.196584701538086,9.935802459716797,9.21829891204834,8.516648292541504,call_0e101713ee94,synthetic,train
0.1860321384425215,0.6469406674907288,13.0,24.0,1.852307692307691,1.5393812635459145,3.4891666666666636,2.6406752871608834,0.18400000000000225,0.5500000000000032,0.9964657545545657,-1.3859999999999957,1.1899999999999935,0.0,1.0000000000000089,-0.5749999999999997,1.5750000000000086,0.5,0.4,-0.5307614500936936,-1.2687587877625925,0.4677376443072924,5.415574723581407,0.8310613129274544,4.0,0.3076923076923077,21.62000000000009,24.680000000000078,3.059999999999988,129.44,-4.820299282583858,-191.61874389648438,61.81656265258789,17.781177520751953,-12.745583534240723,-51.48810577392578,-9.947094917297363,-22.66925048828125,-1.911847472190857,-18.447092056274414,-5.328579425811768,-10.9694185256958,-8.715185165405273,-9.643217086791992,98.6607666015625,30.93480682373047,35.0961799621582,20.905595779418945,23.745153427124023,15.43527603149414,14.761136054992676,14.245100975036621,10.811418533325195,9.514175415039062,8.296951293945312,6.897664546966553,6.740762233734131,call_0e1e2f29bfdc,human,val
0.1681844888366626,0.5854876615746177,12.0,19.0,1.9083333333333314,1.3678318203963824,4.195789473684208,3.26555599487724,0.905000000000002,1.0600000000000023,1.4805882839826474,-1.1999999999999915,2.726000000000005,0.25,1.9250000000000043,0.4950000000000081,1.4299999999999962,0.25,0.25,-0.5667607403693891,-0.6154311660605418,-0.6419903888607903,1.6360091517642377,0.7167677657709778,3.0,0.25,33.54000000000008,35.020000000000095,1.4800000000000182,136.16,-1.6804367023188145,-175.50021362304688,101.93953704833984,27.317476272583008,11.617437362670898,-20.47165298461914,-13.463812828063965,-17.466829299926758,-7.407017707824707,-17.41908073425293,-1.4300041198730469,-16.504661560058594,-11.791993141174316,-6.195032119750977,88.7975082397461,26.38791847229004,30.209278106689453,19.13473129272461,20.820037841796875,13.778152465820312,14.073210716247559,10.81007194519043,8.899628639221191,9.034719467163086,7.466377258300781,7.765100479125977,7.1766133308410645,call_10aa0d1d33f0,human,val
0.23087414755114674,0.4872907625542472,11.0,18.0,3.385454545454543,1.901006258113953,4.366666666666671,3.6758853808753793,3.3375000000000026,3.4999999999999982,0.34240874696771706,2.8340000000000005,3.6480000000000077,1.0,3.5850000000000115,3.035000000000002,0.5500000000000096,0.0,0.0,-0.48343550170552657,-1.3741459923108108,0.431098653662449,0.10259438108318274,0.5615217194703749,0.0,0.0,45.45999999999995,45.79999999999997,0.3400000000000176,161.3,-0.17240634564319107,-72.69795989990234,79.19225311279297,2.1861329078674316,25.2944393157959,-34.59444808959961,-2.4072163105010986,-23.136863708496094,4.53049898147583,-10.440657615661621,0.6183559894561768,-6.797208786010742,-10.133010864257812,-14.702047348022461,92.30580139160156,24.762868881225586,30.57472801208496,20.954570770263672,17.257936477661133,13.571279525756836,14.149985313415527,16.39203453063965,12.377992630004883,11.047353744506836,10.592460632324219,9.850890159606934,9.60451602935791,call_10ceaf16fbbf,synthetic,train
0.202013640792465,0.5798960701526467,14.0,17.0,1.7771428571428562,1.1582957219949634,4.201176470588233,3.142082266405216,-0.06571428571428635,0.9400000000000013,2.4861608794217935,-2.592000000000004,1.448000000000002,0.0,1.1999999999999993,0.30999999999999517,0.8900000000000041,0.2857142857142857,0.2857142857142857,-1.8430574705799292,1.6933662428010487,-0.17031912447293987,37.8328823720048,0.6517741197268753,2.0,0.14285714285714285,26.860000000000042,28.680000000000078,1.8200000000000074,123.16,-0.17240634564319107,-147.50437927246094,66.2598648071289,-2.8700287342071533,24.166810989379883,-25.296127319335938,-21.77599334716797,-18.877887725830078,-19.629669189453125,-8.434325218200684,-13.014219284057617,-6.842753887176514,-7.869562149047852,-10.444124221801758,101.14342498779297,36.42622375488281,31.893962860107422,31.87929916381836,19.866031646728516,16.08974838256836,15.511372566223145,14.881397247314453,11.678016662597656,11.731847763061523,9.153645515441895,8.982483863830566,7.822849273681641,call_11d3230256a1,human,train
0.34626144455747687,0.47672939979654183,16.0,24.0,3.403749999999998,3.435929413928638,3.124166666666671,2.1975211729481834,0.840000000000001,1.3399999999999999,1.399636316398595,-1.2399999999999949,2.0600000000000023,0.36363636363636365,2.0500000000000043,-0.4900000000000091,2.5400000000000134,0.36363636363636365,0.2727272727272727,-0.5475413629811325,-1.3390166845672475,0.4218235328838512,1.666233708014714,1.0094541058888538,3.0,0.1875,27.839999999999947,31.75999999999995,3.9200000000000017,157.28,-0.17240634564319107,-80.37471771240234,74.93367767333984,4.09194278717041,28.471256256103516,-34.19928741455078,4.256052017211914,-27.203317642211914,1.5220515727996826,-13.702451705932617,-0.8964470624923706,-7.505989074707031,-7.359012603759766,-12.301529884338379,92.06270599365234,31.153696060180664,37.5421028137207,28.53287124633789,25.623483657836914,16.382118225097656,17.27997589111328,13.480560302734375,11.788251876831055,13.117165565490723,12.12057113647461,10.31589126586914,9.26678466796875,call_120d6007bcc1,synthetic,val
0.7179017993290624,0.5684659957304051,45.0,19.0,2.0924444444444408,2.7835558039278196,3.924210526315786,3.14643041822496,-2.915714285714283,-2.2899999999999974,3.881186700492729,-6.309999999999998,2.1700000000000035,0.14285714285714285,-1.1399999999999908,-5.295000000000002,4.155000000000011,0.8571428571428571,0.8571428571428571,-0.21840965956503705,0.29761635432286626,-0.8889593918384321,1.3311272363611582,1.330288988072314,12.0,0.26666666666666666,-37.55999999999975,12.540000000000092,50.09999999999984,131.16,-0.17240634564319107,-263.6820983886719,99.67023468017578,1.0903129577636719,-4.495780944824219,-5.171745777130127,-12.104028701782227,-9.62419605255127,-11.324380874633789,-18.34536361694336,-10.557909965515137,-16.313697814941406,-9.689099311828613,-11.723613739013672,83.34519958496094,35.152671813964844,37.119441986083984,24.13871955871582,25.2396297454834,16.621376037597656,17.40012550354004,14.403091430664062,10.04982852935791,10.093008041381836,8.349388122558594,9.135931968688965,7.8539204597473145,call_1612f093f8b5,human,train
